date,customer_id,campaign_id,ad_group_id,keyword_id,search_term,match_type,impressions,clicks,cost_micros,conversions,conversion_value,currency
2024-03-10,cust_1001,cmp_2001,adg_3001,kw_5001,acme spring sale,EXACT,32000,900,36500000,50,2500.00,USD
2024-03-10,cust_1001,cmp_2001,adg_3001,kw_5001,acme spring sales,PHRASE,13000,300,18500000,20,1000.00,USD
2024-03-10,cust_1001,cmp_2001,adg_3001,kw_5002,buy acme shoes,PHRASE,18000,520,21500000,30,1500.00,USD
2024-03-10,cust_1001,cmp_2001,adg_3001,kw_5002,acme shoes price,BROAD,7000,180,8500000,10,500.00,USD
2024-03-10,cust_1001,cmp_2001,adg_3002,kw_5003,competitor brand shoes,BROAD,20000,400,26000000,28,1400.00,USD
2024-03-10,cust_1001,cmp_2001,adg_3002,kw_5003,brand x shoes,BROAD,10000,200,14000000,12,600.00,USD
2024-03-11,cust_1001,cmp_2001,adg_3001,kw_5001,acme spring sale,EXACT,33000,940,39000000,52,2600.00,USD
2024-03-11,cust_1001,cmp_2001,adg_3001,kw_5001,acme spring sales,PHRASE,14000,310,19000000,23,1150.00,USD
2024-03-11,cust_1001,cmp_2001,adg_3001,kw_5002,buy acme shoes,PHRASE,18500,540,23000000,32,1600.00,USD
2024-03-11,cust_1001,cmp_2001,adg_3001,kw_5002,acme shoes price,BROAD,7500,210,9000000,13,650.00,USD
2024-03-11,cust_1001,cmp_2001,adg_3002,kw_5003,competitor brand shoes,BROAD,21000,400,26500000,28,1400.00,USD
2024-03-11,cust_1001,cmp_2001,adg_3002,kw_5003,brand x shoes,BROAD,11000,200,13500000,12,600.00,USD
2024-02-10,cust_1002,cmp_2003,adg_3004,kw_5004,free crm demo,EXACT,40000,800,40000000,60,3000.00,EUR
2024-02-10,cust_1002,cmp_2003,adg_3004,kw_5004,crm demo free,PHRASE,20000,400,20000000,30,1500.00,EUR
2024-02-11,cust_1002,cmp_2003,adg_3004,kw_5004,free crm demo,EXACT,39500,770,39500000,58,2900.00,EUR
2024-02-11,cust_1002,cmp_2003,adg_3004,kw_5004,crm demo free,PHRASE,19500,380,19500000,27,1350.00,EUR
